199.43.186.25,[16/Sep/2014:21:31:57,GET /images/background.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:31:57,GET /images/certi.png HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:21:31:57,GET /images/elephant_rgb-TRANS_sm.png HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:21:31:57,GET /images/rsz_bright-yellow-tick-md.png HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:21:31:57,GET /images/spacer.gif HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:21:31:56,GET /style.css HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:21:31:56,GET / HTTP/1.1,200,-
199.43.186.25,[16/Sep/2014:21:31:56,GET /favicon.ico HTTP/1.1,200,-
199.43.186.25,[16/Sep/2014:21:31:54,GET /images/index_04.jpg HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:21:31:54,GET /images/button.png HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:21:31:54,GET /images/index_02.jpg HTTP/1.1,404,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:21:31:54,GET /images/index_06.jpg HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:21:31:54,GET /images/index_05.jpg HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:21:31:53,GET /images/index_03.jpg HTTP/1.1,404,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:21:31:53,GET /images/index_01.jpg HTTP/1.1,404,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:21:31:53,GET /images/background.jpg HTTP/1.1,404,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:21:31:53,GET /images/spacer.gif HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:21:31:53,GET /images/certi.png HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:21:31:53,GET /images/rsz_bright-yellow-tick-md.png HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:21:31:53,GET /images/elephant_rgb-TRANS_sm.png HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:21:31:52,GET /style.css HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:21:31:52,GET / HTTP/1.1,200,-
50.116.22.32,[16/Sep/2014:21:14:54,GET / HTTP/1.1,200,-
198.58.99.164,[16/Sep/2014:21:07:32,GET / HTTP/1.1,200,-
198.58.99.164,[16/Sep/2014:21:07:12,GET / HTTP/1.1,200,-
198.58.99.164,[16/Sep/2014:21:01:52,GET / HTTP/1.1,200,-
198.58.99.164,[16/Sep/2014:20:52:49,GET / HTTP/1.1,200,-
199.43.186.25,[16/Sep/2014:20:47:55,GET /contact.html HTTP/1.1,200,http://hadooptutorials.co.in/study.html
199.43.186.25,[16/Sep/2014:20:47:40,GET /study.html HTTP/1.1,200,http://hadooptutorials.co.in/take_test.html
199.43.186.25,[16/Sep/2014:20:47:31,GET /take_test.html HTTP/1.1,200,http://hadooptutorials.co.in/index.html
199.43.186.25,[16/Sep/2014:20:47:28,GET /index.html HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:20:46:50,GET /images/button_hover.png HTTP/1.1,200,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:20:46:43,GET /favicon.ico HTTP/1.1,200,-
199.43.186.25,[16/Sep/2014:20:46:42,GET /images/button.png HTTP/1.1,200,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:20:46:42,GET /images/index_02.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:20:46:42,GET /images/index_03.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:20:46:42,GET /images/index_04.jpg HTTP/1.1,200,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:20:46:42,GET /images/index_05.jpg HTTP/1.1,200,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:20:46:42,GET /images/index_06.jpg HTTP/1.1,200,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:20:46:42,GET /images/index_01.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:20:46:42,GET /images/background.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:20:46:41,GET /images/rsz_bright-yellow-tick-md.png HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:20:46:41,GET /images/spacer.gif HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:20:46:41,GET /images/certi.png HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:20:46:41,GET /images/elephant_rgb-TRANS_sm.png HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:20:46:41,GET /style.css HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:20:46:41,GET / HTTP/1.1,200,-
66.249.84.75,[16/Sep/2014:20:41:39,GET / HTTP/1.1,200,-
198.58.99.164,[16/Sep/2014:20:10:48,GET / HTTP/1.1,200,-
50.116.22.32,[16/Sep/2014:19:43:59,GET / HTTP/1.1,200,-
50.116.22.32,[16/Sep/2014:19:16:21,GET / HTTP/1.1,200,-
198.58.99.164,[16/Sep/2014:18:38:04,GET / HTTP/1.1,200,-
199.43.186.25,[16/Sep/2014:18:30:14,GET /images/button_hover.png HTTP/1.1,304,http://hadooptutorials.co.in/contact.html
199.43.186.25,[16/Sep/2014:18:30:13,GET /images/button.png HTTP/1.1,304,http://hadooptutorials.co.in/contact.html
199.43.186.25,[16/Sep/2014:18:30:13,GET /images/index_04.jpg HTTP/1.1,304,http://hadooptutorials.co.in/contact.html
199.43.186.25,[16/Sep/2014:18:30:13,GET /images/index_02.jpg HTTP/1.1,404,http://hadooptutorials.co.in/contact.html
199.43.186.25,[16/Sep/2014:18:30:13,GET /images/index_06.jpg HTTP/1.1,304,http://hadooptutorials.co.in/contact.html
199.43.186.25,[16/Sep/2014:18:30:13,GET /images/index_05.jpg HTTP/1.1,304,http://hadooptutorials.co.in/contact.html
199.43.186.25,[16/Sep/2014:18:30:13,GET /images/index_03.jpg HTTP/1.1,404,http://hadooptutorials.co.in/contact.html
199.43.186.25,[16/Sep/2014:18:30:12,GET /images/index_01.jpg HTTP/1.1,404,http://hadooptutorials.co.in/contact.html
199.43.186.25,[16/Sep/2014:18:30:12,GET /images/background.jpg HTTP/1.1,404,http://hadooptutorials.co.in/contact.html
199.43.186.25,[16/Sep/2014:18:30:12,GET /images/elephant_rgb-TRANS_sm.png HTTP/1.1,304,http://hadooptutorials.co.in/contact.html
199.43.186.25,[16/Sep/2014:18:30:12,GET /images/rsz_bright-yellow-tick-md.png HTTP/1.1,304,http://hadooptutorials.co.in/contact.html
199.43.186.25,[16/Sep/2014:18:30:12,GET /images/spacer.gif HTTP/1.1,304,http://hadooptutorials.co.in/contact.html
199.43.186.25,[16/Sep/2014:18:30:12,GET /style.css HTTP/1.1,304,http://hadooptutorials.co.in/contact.html
199.43.186.25,[16/Sep/2014:18:30:11,GET /contact.html HTTP/1.1,200,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:30:11,GET /images/button_hover.png HTTP/1.1,304,http://hadooptutorials.co.in/about.html
